timestamp,millis,sensor,nano,altitude,climb,pressure,altitude_raw,latitude,longitude,altitude_gps,vN,vE,groundSpeed,speed,bearing,glide,glideAngle,hAcc,vAcc,sAcc,pdop,hdop,vdop,gpsFix,numSat,groundDistance,flightMode,jumpNumber,gX,gY,gZ,rotX,rotY,rotZ,acc
20120427-120821.36,1335553701036,Alti,318542305053000,539.6945020795577,-6.201695455978751,905.6900024414063,539.7290990584145,,,,,,,,,,,,,,,,,,,,Flight,2,-4.7762675285339355,-8.551267623901367,0.548908531665802,-0.6654340624809265,-0.17092402279376984,0.501011312007904,9.410455703735352
20120427-120821.341,1335553701341,Alti,318542703582000,537.2420613994633,-6.19814631427473,905.9400024414063,537.4503359146072,,,,,,,,,,,,,,,,,,,,Flight,2,-4.665797233581543,-8.611292839050293,0.5598357915878296,-0.6643087863922119,-0.17364957928657532,0.4967372417449951,9.483538627624512
20120427-120821.572,1335553701572,Alti,318542906615000,536.0826220175018,-6.179695244050337,905.969970703125,537.1772078124343,,,,,,,,,,,,,,,,,,,,Flight,2,-4.620441913604736,-8.646768569946289,0.35221755504608154,-0.6703507900238037,-0.18076401948928833,0.49274516105651855,9.208612442016602
20120427-120821.812,1335553701812,Alti,318543103087000,534.9379972663156,-6.166695996337943,906.1300048828125,535.7187942028124,,,,,,,,,,,,,,,,,,,,Flight,2,-4.410129070281982,-8.757089614868164,0.318238228559494,-0.6711897253990173,-0.1824389100074768,0.48016995191574097,9.485894203186035
20120427-120822.24,1335553702024,Alti,318543305022000,533.6650457330028,-6.171885004905598,906.3899536132813,533.3502899537946,,,,,,,,,,,,,,,,,,,,Flight,2,-4.3992018699646,-8.763975143432617,0.2787204086780548,-0.6732010245323181,-0.18053624033927917,0.47671759128570557,9.882390975952148
20120427-120822.226,1335553702226,Alti,318543500487000,532.4570856624141,-6.172180402229736,906.489990234375,532.438960005089,,,,,,,,,,,,,,,,,,,,Flight,2,-4.438570022583008,-8.740922927856445,0.3640429675579071,-0.6688868403434753,-0.1844668835401535,0.4850029945373535,9.905689239501953
20120427-120822.329,1335553702329,Alti,318543703795000,531.3073175427974,-6.15241645645831,906.47998046875,532.5301449360556,,,,,,,,,,,,,,,,,,,,Flight,2,-4.441413879394531,-8.73373794555664,0.4839436411857605,-0.6619179844856262,-0.19286741316318512,0.49584394693374634,9.73106861114502
20120427-120822.608,1335553702608,Alti,318543906585000,530.0319550067932,-6.1576326472467535,906.7899780273438,529.7065703954745,,,,,,,,,,,,,,,,,,,,Flight,2,-4.4203081130981445,-8.74361801147461,0.49726593494415283,-0.6593037247657776,-0.19992759823799133,0.5006438493728638,9.465047836303711
20120427-120822.987,1335553702987,GPS,,530.0319550067932,-6.1576326472467535,,,33.611151516666666,-117.27329871666667,1179.0,-8.200162403737908,44.679171204573976,,,,,,115.0,,,31.0,47.400001525878906,,1,3,,Flight,2,-4.4553351402282715,-8.726253509521484,0.49082931876182556,-0.659544050693512,-0.1999516487121582,0.5025427937507629,9.58137035369873
20120427-120822.796,1335553702796,Alti,318544101897000,528.7347348523492,-6.175440138543741,907.0199584960938,527.6123266365119,,,,,,,,,,,,,,,,,,,,Flight,2,-4.567601680755615,-8.676108360290527,0.31748977303504944,-0.6659111380577087,-0.20093989372253418,0.5040791630744934,9.655860900878906
20120427-120823.30,1335553703030,Alti,318544305846000,527.4155225549993,-6.186688214829154,907.1199951171875,526.7015092556103,,,,,,,,,,,,,,,,,,,,Flight,2,-4.607119560241699,-8.657845497131348,0.23366409540176392,-0.6713160276412964,-0.19343873858451843,0.4978522062301636,10.76899528503418
20120427-120823.249,1335553703249,Alti,318544500426000,526.2283150355144,-6.183563366799258,907.1499633789063,526.4286688743327,,,,,,,,,,,,,,,,,,,,Flight,2,-4.552632808685303,-8.66143798828125,0.7014413475990295,-0.6496164202690125,-0.20553506910800934,0.5201329588890076,10.64317798614502
20120427-120823.338,1335553703338,Alti,318544703551000,524.9930387912541,-6.179657997704455,907.2799682617188,525.2451484611208,,,,,,,,,,,,,,,,,,,,Flight,2,-4.562063217163086,-8.64377498626709,0.8425977826118469,-0.646336555480957,-0.1982419341802597,0.5199046730995178,10.371310234069824
20120427-120823.559,1335553703559,Alti,318544906585000,523.7628339001839,-6.175058301413658,907.4099731445313,524.0617653612571,,,,,,,,,,,,,,,,,,,,Flight,2,-4.412524223327637,-8.722661018371582,0.826281726360321,-0.6465137004852295,-0.19975754618644714,0.5115005373954773,9.946128845214844
20120427-120823.991,1335553703991,GPS,,523.7628339001839,-6.175058301413658,,,33.61055641666667,-117.2737673,1083.7,-9.25163522508634,42.79050763948305,,,,,,115.0,,,31.0,47.400001525878906,,1,3,,Flight,2,-4.430037498474121,-8.721014976501465,0.746198296546936,-0.6514663100242615,-0.19378423690795898,0.5048668384552002,10.316121101379395
20120427-120823.770,1335553703770,Alti,318545101867000,522.5195695262346,-6.1820777067427075,907.6300048828125,522.0592161231687,,,,,,,,,,,,,,,,,,,,Flight,2,-4.369114398956299,-8.764873504638672,0.5700146555900574,-0.660225510597229,-0.18721312284469604,0.48976799845695496,10.122903823852539
20120427-120824.19,1335553704019,Alti,318545305022000,521.227906476312,-6.188778899463713,907.7699584960938,520.78567712726,,,,,,,,,,,,,,,,,,,,Flight,2,-4.557123184204102,-8.681047439575195,0.33290770649909973,-0.669561505317688,-0.18632501363754272,0.49263304471969604,10.21085262298584
20120427-120824.256,1335553704256,Alti,318545501494000,519.8937044660844,-6.210924955528335,908.0299682617188,518.4200825034502,,,,,,,,,,,,,,,,,,,,Flight,2,-4.800666809082031,-8.554261207580566,0.12319381535053253,-0.6775203943252563,-0.18623536825180054,0.5002316832542419,10.426618576049805
20120427-120824.331,1335553704331,Alti,318545712005000,518.5063883013028,-6.225845410961615,908.1300048828125,517.5100855167984,,,,,,,,,,,,,,,,,,,,Flight,2,-4.860841751098633,-8.520880699157715,0.06391708552837372,-0.6849757432937622,-0.16597378253936768,0.48673853278160095,10.17011833190918
20120427-120824.991,1335553704991,GPS,,518.5063883013028,-6.225845410961615,,,33.609421483333335,-117.27455356666667,998.3,-10.411254302339517,41.14487639179952,,,,,,115.0,,,31.0,47.599998474121094,,1,3,,Flight,2,-4.727319717407227,-8.593779563903809,0.19309845566749573,-0.6801686882972717,-0.16590207815170288,0.48259419202804565,9.56286907196045
20120427-120824.736,1335553704736,Alti,318546102172000,516.0969495220025,-6.22219550238593,908.260009765625,516.3275993632071,,,,,,,,,,,,,,,,,,,,Flight,2,-4.534071445465088,-8.697064399719238,0.20701950788497925,-0.676736056804657,-0.17740800976753235,0.4801872968673706,9.430652618408203
20120427-120824.933,1335553704933,Alti,318546305633000,514.820037015667,-6.224224420465849,908.4400024414063,514.6906651671245,,,,,,,,,,,,,,,,,,,,Flight,2,-4.489912986755371,-8.722062110900879,0.05927673354744911,-0.6782608032226563,-0.19220036268234253,0.48423656821250916,9.542402267456055
20120427-120825.155,1335553705155,Alti,318546501739000,513.4731554850838,-6.247649763131054,908.739990234375,511.9630250215751,,,,,,,,,,,,,,,,,,,,Flight,2,-4.584366798400879,-8.67281436920166,0.04790038987994194,-0.6785954236984253,-0.19250810146331787,0.4897072911262512,9.963735580444336
20120427-120825.527,1335553705527,Alti,318546907378000,510.94830417955126,-6.245908802736264,908.8399658203125,511.05415861096384,,,,,,,,,,,,,,,,,,,,Flight,2,-4.958139419555664,-8.464597702026367,-0.07155121117830276,-0.6832929849624634,-0.19170787930488586,0.5070619583129883,9.572566032409668
20120427-120825.991,1335553705991,GPS,,510.94830417955126,-6.245908802736264,,,33.60830596666667,-117.275474,922.7,-11.386548542427363,39.70961385235685,,,,,,115.0,,,31.0,47.599998474121094,,1,3,,Flight,2,-5.00529146194458,-8.437054634094238,-0.04924758896231651,-0.6827185153961182,-0.1907857209444046,0.5098585486412048,9.425827980041504
20120427-120826.140,1335553706140,Alti,318547502440000,507.37400779497307,-6.219737234729954,909.0899658203125,508.78179200182336,,,,,,,,,,,,,,,,,,,,Flight,2,-5.200784683227539,-8.317902565002441,-0.05987548828125,-0.6876539587974548,-0.17372168600559235,0.5087512731552124,9.351631164550781
20120427-120826.369,1335553706369,Alti,318547703582000,506.1985314705117,-6.205756297101322,909.2899780273438,506.96415208685045,,,,,,,,,,,,,,,,,,,,Flight,2,-5.2840118408203125,-8.261320114135742,-0.26225462555885315,-0.6969886422157288,-0.16603736579418182,0.501828134059906,9.01791763305664
20120427-120826.599,1335553706599,Alti,318547906707000,505.03648178810056,-6.187433843697046,909.3899536132813,506.05573081527024,,,,,,,,,,,,,,,,,,,,Flight,2,-5.353617191314697,-8.214018821716309,-0.32662078738212585,-0.6991172432899475,-0.16697251796722412,0.504539430141449,10.001582145690918
20120427-120826.987,1335553706987,GPS,,505.03648178810056,-6.187433843697046,,,33.60857983333333,-117.27550258333333,884.7,-11.190025758722403,38.2669037658885,,,,,,115.0,,,31.0,47.79999923706055,,1,3,,Flight,2,-5.340594291687012,-8.224197387695313,-0.28276199102401733,-0.6967130899429321,-0.17028078436851501,0.5074169039726257,10.076056480407715
20120427-120826.941,1335553706941,Alti,318548305480000,502.8070907167874,-6.143122538847697,909.489990234375,505.1468358900873,,,,,,,,,,,,,,,,,,,,Flight,2,-5.425467491149902,-8.172704696655273,0.09729766845703125,-0.681538999080658,-0.17475318908691406,0.5277503728866577,8.864930152893066
20120427-120827.222,1335553707222,Alti,318548500335000,501.84696747353314,-6.098787397879156,909.5899658203125,504.23857637992836,,,,,,,,,,,,,,,,,,,,Flight,2,-5.348677158355713,-8.222850799560547,0.11735595762729645,-0.6799634695053101,-0.17795032262802124,0.5261871218681335,9.044229507446289
20120427-120827.413,1335553707413,Alti,318548704742000,500.7373299248844,-6.073045013474724,909.8200073242188,502.14899926948505,,,,,,,,,,,,,,,,,,,,Flight,2,-5.277126312255859,-8.269852638244629,-0.01901046745479107,-0.6861341595649719,-0.1737479567527771,0.5145607590675354,9.258363723754883
20120427-120827.601,1335553707601,Alti,318548906585000,499.55923083286655,-6.0640520940416955,910.0499877929688,500.060404168602,,,,,,,,,,,,,,,,,,,,Flight,2,-5.274880886077881,-8.27090072631836,-0.08307723701000214,-0.6911699771881104,-0.16283661127090454,0.5046572685241699,9.319811820983887
20120427-120827.987,1335553707987,GPS,,499.55923083286655,-6.0640520940416955,,,33.61071525,-117.278436,840.7,-7.217689698070638,30.063841239957636,,,,,,115.0,,,20.0,1.399999976158142,31.0,1,5,,Flight,2,-5.334456920623779,-8.232580184936523,-0.0799337774515152,-0.6921460628509521,-0.1581278145313263,0.5049558281898499,9.171926498413086
20120427-120827.928,1335553707928,Alti,318549305694000,497.1321712814073,-6.065338345229387,910.3800048828125,497.0640610967279,,,,,,,,,,,,,,,,,,,,Flight,2,-5.56842041015625,-8.075407028198242,-0.13816268742084503,-0.6966246962547302,-0.14747466146945953,0.5096399188041687,9.399222373962402
20120427-120828.143,1335553708143,Alti,318549501555000,496.0117739946206,-6.052591724750873,910.4199829101563,496.7011460312977,,,,,,,,,,,,,,,,,,,,Flight,2,-5.635031700134277,-8.017627716064453,-0.4504133462905884,-0.7071359753608704,-0.15136580169200897,0.5066322088241577,8.99160099029541
20120427-120828.389,1335553708389,Alti,318549703460000,494.7106484026245,-6.067547986650523,910.72998046875,493.8874684763104,,,,,,,,,,,,,,,,,,,,Flight,2,-5.716612339019775,-7.942333698272705,-0.6909631490707397,-0.7175168395042419,-0.14277765154838562,0.49859410524368286,9.51624584197998
20120427-120828.590,1335553708590,Alti,318549906554000,493.4354092963508,-6.075687545952545,910.8299560546875,492.98021038297026,,,,,,,,,,,,,,,,,,,,Flight,2,-5.691913604736328,-7.969727039337158,-0.568966805934906,-0.7143598794937134,-0.1366962492465973,0.4967229962348938,9.999155044555664
20120427-120828.991,1335553708991,GPS,,493.4354092963508,-6.075687545952545,,,33.61185866666667,-117.2797884,803.2,-4.672253763780128,28.531753171483306,,,,,,115.0,,,20.0,1.399999976158142,31.0,1,5,,Flight,2,-5.710474967956543,-7.961344242095947,-0.4951702952384949,-0.711767315864563,-0.1364632099866867,0.4998382329940796,10.045411109924316
20120427-120828.816,1335553708816,Alti,318550111205000,492.1818525142004,-6.07761522877826,910.9299926757813,492.07247911472206,,,,,,,,,,,,,,,,,,,,Flight,2,-5.762866020202637,-7.929759979248047,-0.38245469331741333,-0.7076340913772583,-0.1369108259677887,0.5066121816635132,10.013047218322754
20120427-120829.34,1335553709034,Alti,318550305266000,490.9326242970815,-6.090870930679899,911.1399536132813,490.167558198893,,,,,,,,,,,,,,,,,,,,Flight,2,-5.743705749511719,-7.948620796203613,-0.26270371675491333,-0.7019045352935791,-0.1439223289489746,0.5138123631477356,9.858908653259277
20120427-120829.130,1335553709130,Alti,318550502746000,489.63872771849367,-6.108173978863175,911.3099975585938,488.6250542479848,,,,,,,,,,,,,,,,,,,,Flight,2,-5.730383396148682,-7.955206871032715,-0.3394940197467804,-0.7032421231269836,-0.15082474052906036,0.5152621865272522,9.967790603637695
20120427-120829.424,1335553709424,Alti,318550703612000,488.3035768304668,-6.128734181650808,911.47998046875,487.08333687523765,,,,,,,,,,,,,,,,,,,,Flight,2,-5.65658712387085,-8.005802154541016,-0.3836521804332733,-0.7048845291137695,-0.15062013268470764,0.5094431638717651,10.582527160644531
20120427-120829.533,1335553709533,Alti,318550906920000,486.92067701559534,-6.154722782743036,911.6699829101563,485.3603211390213,,,,,,,,,,,,,,,,,,,,Flight,2,-5.47770881652832,-8.125103950500488,-0.4646337926387787,-0.7074533104896545,-0.15228435397148132,0.49758797883987427,10.178053855895996
20120427-120829.991,1335553709991,GPS,,486.92067701559534,-6.154722782743036,,,33.613178133333335,-117.28131068333333,748.2,-3.5591296112700728,28.173411878127666,,,,,,115.0,,,13.0,1.399999976158142,23.0,1,6,,Flight,2,-5.388943672180176,-8.183781623840332,-0.4731660485267639,-0.7069635987281799,-0.15592548251152039,0.4945797324180603,10.457767486572266
20120427-120829.868,1335553709868,Alti,318551103301000,485.5827760433368,-6.179244211386086,911.8099975585938,484.0908001497597,,,,,,,,,,,,,,,,,,,,Flight,2,-5.1986894607543945,-8.307424545288086,-0.4442761242389679,-0.7037644386291504,-0.1654067039489746,0.49079111218452454,10.533555030822754
20120427-120829.931,1335553709931,Alti,318551304992000,484.28843883127377,-6.188349513833035,911.8499755859375,483.728346012896,,,,,,,,,,,,,,,,,,,,Flight,2,-4.969815254211426,-8.447683334350586,-0.4189787209033966,-0.6991495490074158,-0.18039941787719727,0.4886612296104431,10.174246788024902
20120427-120830.209,1335553710209,Alti,318551508636000,482.9764913215237,-6.198139844478322,912.0,482.36828934786814,,,,,,,,,,,,,,,,,,,,Flight,2,-4.84991455078125,-8.517138481140137,-0.4186793565750122,-0.6971593499183655,-0.1878940463066101,0.4870116114616394,10.07141399383545
20120427-120830.339,1335553710339,Alti,318551711394000,481.65741651333735,-6.209922501467265,912.1599731445313,480.91824134764266,,,,,,,,,,,,,,,,,,,,Flight,2,-4.76099967956543,-8.567733764648438,-0.4049080014228821,-0.6975855827331543,-0.18441325426101685,0.47980642318725586,10.243912696838379
20120427-120830.581,1335553710581,Alti,318551906585000,480.4118789809511,-6.216228169060465,912.260009765625,480.0115819042415,,,,,,,,,,,,,,,,,,,,Flight,2,-4.725224018096924,-8.589288711547852,-0.36568954586982727,-0.6951113343238831,-0.1882893443107605,0.48171865940093994,10.790914535522461
20120427-120830.987,1335553710987,GPS,,480.4118789809511,-6.216228169060465,,,33.61406143333333,-117.28216018333333,697.5,-3.3191398729084627,28.254491104131606,,,,,,115.0,,,13.0,1.399999976158142,23.0,1,6,,Flight,2,-4.6629533767700195,-8.625812530517578,-0.2987786829471588,-0.6914613246917725,-0.19262322783470154,0.4833231568336487,11.176248550415039
20120427-120830.737,1335553710737,Alti,318552102050000,479.1898542292607,-6.217541249116708,912.3599853515625,479.10555606806344,,,,,,,,,,,,,,,,,,,,Flight,2,-4.619992733001709,-8.652008056640625,-0.18711090087890625,-0.6851812601089478,-0.20014803111553192,0.48986464738845825,10.412670135498047
20120427-120830.991,1335553710991,Alti,318552305022000,477.99666107552275,-6.20460699667149,912.3899536132813,478.8339852296854,,,,,,,,,,,,,,,,,,,,Flight,2,-4.592150688171387,-8.667875289916992,-0.1354682892560959,-0.6779940128326416,-0.21731887757778168,0.5024516582489014,10.21776008605957
20120427-120831.209,1335553711209,Alti,318552508178000,476.73717302869824,-6.2044165467678996,912.6199951171875,476.74960149888153,,,,,,,,,,,,,,,,,,,,Flight,2,-4.584217071533203,-8.672515869140625,0.10807525366544724,-0.6668789386749268,-0.2230617105960846,0.5144969820976257,9.883122444152832
20120427-120831.418,1335553711418,Alti,318552704558000,475.536320358964,-6.201126173260011,912.72998046875,475.7531852333196,,,,,,,,,,,,,,,,,,,,Flight,2,-4.556524753570557,-8.682245254516602,0.30776000022888184,-0.6629177927970886,-0.21178194880485535,0.511385440826416,10.297390937805176
20120427-120831.646,1335553711646,Alti,318552906707000,474.23707446809783,-6.2096645564420365,912.9599609375,473.66998302689973,,,,,,,,,,,,,,,,,,,,Flight,2,-4.574636936187744,-8.674012184143066,0.2707868814468384,-0.6676051616668701,-0.201234370470047,0.5031352043151855,10.192052841186523
20120427-120831.987,1335553711987,GPS,,474.23707446809783,-6.2096645564420365,,,33.61495241666667,-117.28303228333333,651.5,-2.4651608740521365,28.75485736316829,,,,,,115.0,,,13.0,1.399999976158142,23.0,1,6,,Flight,2,-4.592000961303711,-8.665629386901855,0.2390528917312622,-0.6694514751434326,-0.19912102818489075,0.5014795660972595,10.22618293762207
20120427-120831.814,1335553711814,Alti,318553102965000,473.07335317685926,-6.199412025897703,912.949951171875,473.76064434126005,,,,,,,,,,,,,,,,,,,,Flight,2,-4.633913516998291,-8.645421981811523,0.14609618484973907,-0.6728383302688599,-0.19959379732608795,0.5011919736862183,10.457094192504883
20120427-120832.24,1335553712024,Alti,318553308166000,471.8321818682171,-6.193652682378481,913.1199951171875,472.22061691514506,,,,,,,,,,,,,,,,,,,,Flight,2,-4.717440128326416,-8.598419189453125,0.22617965936660767,-0.6713533401489258,-0.19430214166641235,0.5047793984413147,9.825882911682129
20120427-120832.325,1335553712325,Alti,318553703460000,469.39329638937386,-6.191912921187902,913.4199829101563,469.50430048697143,,,,,,,,,,,,,,,,,,,,Flight,2,-4.648733139038086,-8.606951713562012,0.7396119832992554,-0.6492257714271545,-0.20201030373573303,0.524427056312561,9.843106269836426
20120427-120832.595,1335553712595,Alti,318553907287000,468.1323754365793,-6.191699219881732,913.5700073242188,468.1461368951921,,,,,,,,,,,,,,,,,,,,Flight,2,-4.524341583251953,-8.665928840637207,0.8187972903251648,-0.6432226896286011,-0.21100831031799316,0.5270447731018066,10.70728588104248
20120427-120832.987,1335553712987,GPS,,468.1323754365793,-6.191699219881732,,,33.61558133333333,-117.28359708333333,615.9,-2.178615814726646,28.313639355905266,,,,,,115.0,,,13.0,1.399999976158142,23.0,1,6,,Flight,2,-4.571493625640869,-8.641679763793945,0.8120613098144531,-0.6446667313575745,-0.20739340782165527,0.5267104506492615,10.811103820800781
20120427-120832.862,1335553712862,Alti,318554102050000,466.92979748706006,-6.191083555509884,913.699951171875,466.9699076265911,,,,,,,,,,,,,,,,,,,,Flight,2,-4.772525310516357,-8.544232368469238,0.6752458214759827,-0.6542004346847534,-0.19390466809272766,0.5231661200523376,10.917119026184082
20120427-120832.969,1335553712969,Alti,318554305327000,465.7909616133887,-6.169006238584575,913.6699829101563,467.24116313861936,,,,,,,,,,,,,,,,,,,,Flight,2,-5.136718273162842,-8.351582527160645,0.32287856936454773,-0.6752736568450928,-0.16597619652748108,0.5117200016975403,10.694493293762207
20120427-120833.168,1335553713168,Alti,318554500793000,464.79256535937265,-6.130746927348526,913.6599731445313,467.33176739941456,,,,,,,,,,,,,,,,,,,,Flight,2,-5.372926712036133,-8.203840255737305,0.26105713844299316,-0.6798108816146851,-0.15668681263923645,0.5171180367469788,9.227362632751465
20120427-120833.527,1335553713527,Alti,318554907348000,462.5438991297522,-6.086043578065254,913.8800048828125,465.340316384545,,,,,,,,,,,,,,,,,,,,Flight,2,-5.90492057800293,-7.826025485992432,0.35176849365234375,-0.6781551837921143,-0.14891158044338226,0.5465933084487915,6.662296772003174
20120427-120833.987,1335553713987,GPS,,462.5438991297522,-6.086043578065254,,,33.6160113,-117.283939,594.0,-1.475432017976076,28.152920008452167,,,,,,115.0,,,13.0,1.399999976158142,23.0,1,6,,Flight,2,-6.011648654937744,-7.751031875610352,0.1393602043390274,-0.6869381070137024,-0.14493809640407562,0.5431922674179077,6.780587673187256
20120427-120833.797,1335553713797,Alti,318555101958000,461.5527269337256,-6.050554927285006,914.0499877929688,463.8021103261611,,,,,,,,,,,,,,,,,,,,Flight,2,-6.087541103363037,-7.692503452301025,-0.07259903103113174,-0.6953959465026855,-0.14183750748634338,0.5387637615203857,7.086045742034912
20120427-120834.127,1335553714127,Alti,318555307738000,460.3191786839861,-6.048434293890317,914.4199829101563,460.4547583139478,,,,,,,,,,,,,,,,,,,,Flight,2,-6.08305025100708,-7.677384853363037,-0.5396278500556946,-0.7129600048065186,-0.1385175585746765,0.5218018293380737,7.052065849304199
20120427-120834.925,1335553714925,Alti,318556305480000,453.8160331615914,-6.1305769342681495,915.4099731445313,451.50369012471396,,,,,,,,,,,,,,,,,,,,Flight,2,-6.369105339050293,-7.415279865264893,-0.8286767601966858,-0.7267806529998779,-0.11842009425163269,0.5176447033882141,8.701485633850098
20120427-120834.925,1335553714925,Alti,318556305480000,453.8160331615914,-6.1305769342681495,915.4099731445313,451.50369012471396,,,,,,,,,,,,,,,,,,,,Flight,2,-6.369105339050293,-7.415279865264893,-0.8286767601966858,-0.7267806529998779,-0.11842009425163269,0.5176447033882141,8.701485633850098
20120427-120834.925,1335553714925,Alti,318556305480000,453.8160331615914,-6.1305769342681495,915.4099731445313,451.50369012471396,,,,,,,,,,,,,,,,,,,,Flight,2,-6.369105339050293,-7.415279865264893,-0.8286767601966858,-0.7267806529998779,-0.11842009425163269,0.5176447033882141,8.701485633850098
20120427-120835.162,1335553715162,Alti,318556508117000,452.40618431946194,-6.161431635391625,915.5399780273438,450.3288239258349,,,,,,,,,,,,,,,,,,,,Flight,2,-6.319857597351074,-7.436535835266113,-0.9975256323814392,-0.7298824787139893,-0.13458389043807983,0.5194141268730164,8.612339973449707
20120427-120835.162,1335553715162,Alti,318556508117000,452.40618431946194,-6.161431635391625,915.5399780273438,450.3288239258349,,,,,,,,,,,,,,,,,,,,Flight,2,-6.319857597351074,-7.436535835266113,-0.9975256323814392,-0.7298824787139893,-0.13458389043807983,0.5194141268730164,8.612339973449707
20120427-120835.162,1335553715162,Alti,318556508117000,452.40618431946194,-6.161431635391625,915.5399780273438,450.3288239258349,,,,,,,,,,,,,,,,,,,,Flight,2,-6.319857597351074,-7.436535835266113,-0.9975256323814392,-0.7298824787139893,-0.13458389043807983,0.5194141268730164,8.612339973449707
20120427-120835.430,1335553715430,Alti,318556704680000,451.01710016664737,-6.194193294644416,915.7099609375,448.7928763501082,,,,,,,,,,,,,,,,,,,,Flight,2,-6.106551170349121,-7.636220455169678,-0.7975414991378784,-0.7170235514640808,-0.16285577416419983,0.5300113558769226,8.91415786743164
20120427-120835.645,1335553715645,Alti,318556907592000,449.6023030054916,-6.223244915847538,915.8399658203125,447.6183217965577,,,,,,,,,,,,,,,,,,,,Flight,2,-5.761518955230713,-7.921377182006836,-0.5433700680732727,-0.7027521729469299,-0.1839236319065094,0.5317934155464172,10.37795352935791
20120427-120835.987,1335553715987,GPS,,449.6023030054916,-6.223244915847538,,,33.6163361,-117.28388868333333,560.8,-1.6780408923465213,28.24464135342076,,,,,,115.0,,,13.0,1.399999976158142,23.0,1,6,,Flight,2,-5.663173198699951,-7.997269630432129,-0.4605921804904938,-0.6999731659889221,-0.1830604076385498,0.5284941792488098,10.785622596740723
20120427-120835.826,1335553715826,Alti,318557102050000,448.16359692897987,-6.265269469294889,916.0999755859375,445.2696176532872,,,,,,,,,,,,,,,,,,,,Flight,2,-5.6197638511657715,-8.028704643249512,-0.44173142313957214,-0.701094388961792,-0.17599694430828094,0.5221601128578186,10.185004234313965
20120427-120836.25,1335553716025,Alti,318557305022000,446.6485659986644,-6.309978919666676,916.2899780273438,443.5536406650769,,,,,,,,,,,,,,,,,,,,Flight,2,-5.731431484222412,-7.928263187408447,-0.7288343906402588,-0.7158381342887878,-0.1572277545928955,0.5075749158859253,9.686585426330566
20120427-120836.126,1335553716126,Alti,318557500304000,445.1178756606551,-6.3647759922236276,916.5399780273438,441.2962441281813,,,,,,,,,,,,,,,,,,,,Flight,2,-5.853727340698242,-7.79668664932251,-1.0883866548538208,-0.7311518788337708,-0.14451910555362701,0.4961009919643402,9.157326698303223
20120427-120836.392,1335553716392,Alti,318557704528000,443.3750827552781,-6.446015359311136,916.9400024414063,437.6852261650674,,,,,,,,,,,,,,,,,,,,Flight,2,-5.696404457092285,-7.8618011474609375,-1.407073974609375,-0.7413544654846191,-0.14867793023586273,0.48069295287132263,9.929533958435059
20120427-120836.660,1335553716660,Alti,318557906676000,441.62641460970235,-6.527661082720915,917.1399536132813,435.8807462864084,,,,,,,,,,,,,,,,,,,,Flight,2,-5.433401107788086,-8.062384605407715,-1.3087284564971924,-0.7324070930480957,-0.17400623857975006,0.4840843975543976,10.362897872924805
20120427-120836.987,1335553716987,GPS,,441.62641460970235,-6.527661082720915,,,33.6165994,-117.28407886666666,545.6,-2.004415529298854,27.29494586355774,,,,,,115.0,,,13.0,1.399999976158142,23.0,1,6,,Flight,2,-5.398074626922607,-8.093818664550781,-1.2600796222686768,-0.729652464389801,-0.17840918898582458,0.4862402677536011,10.289374351501465
20120427-120836.742,1335553716742,Alti,318558102019000,439.8827114357951,-6.613441627292328,917.3699951171875,433.80510714472854,,,,,,,,,,,,,,,,,,,,Flight,2,-5.360802173614502,-8.132139205932617,-1.1692185401916504,-0.7256548404693604,-0.18170884251594543,0.48890092968940735,10.38512897491455
20120427-120836.934,1335553716934,Alti,318558304992000,438.0284771973772,-6.70704730598556,917.6399536132813,431.36983881664395,,,,,,,,,,,,,,,,,,,,Flight,2,-5.289550304412842,-8.201594352722168,-0.995879054069519,-0.7189970016479492,-0.1838407814502716,0.4914853572845459,10.4358491897583
20120427-120837.189,1335553717189,Alti,318558501617000,436.1700490978288,-6.8056413245146885,917.8899536132813,429.1151313798255,,,,,,,,,,,,,,,,,,,,Flight,2,-5.333559036254883,-8.187673568725586,-0.868044912815094,-0.7130624651908875,-0.18915453553199768,0.5012050271034241,10.717123031616211
20120427-120837.431,1335553717431,Alti,318558703521000,434.3869577140879,-6.880283367627735,917.8999633789063,429.0248653618283,,,,,,,,,,,,,,,,,,,,Flight,2,-5.360053539276123,-8.189021110534668,-0.6691085696220398,-0.704460859298706,-0.19450679421424866,0.5123268961906433,10.891263008117676
20120427-120837.545,1335553717545,Alti,318558907134000,432.68670134659794,-6.934849355923254,917.9299926757813,428.7540720901828,,,,,,,,,,,,,,,,,,,,Flight,2,-5.376369953155518,-8.1966552734375,-0.3854484558105469,-0.6909756064414978,-0.20542126893997192,0.5295119285583496,10.045929908752441
20120427-120837.987,1335553717987,GPS,,432.68670134659794,-6.934849355923254,,,33.616852,-117.28426081666667,531.4,-2.0585051415795568,26.15578777937817,,,,,,115.0,,,13.0,1.399999976158142,23.0,1,6,,Flight,2,-5.32637357711792,-8.231831550598145,-0.3230282664299011,-0.6872596144676208,-0.21007351577281952,0.5319168567657471,9.6276216506958
